split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_backend,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,nugget_latent_mode,nugget_code_dim,nugget_flatten_bottleneck_dim,nugget_flatten_input_dim,nugget_flatten_max_nuggets,nugget_code_bytes,nugget_hidden_bytes,nugget_metadata_bytes,nugget_score_bytes,nugget_valid_count,side_info_bytes,total_bits_per_base,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,arithmetic_quantize_seconds,arithmetic_range_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii
test,windows_nonoverlap,AgPh,AgPh,8794,8793,1.9621203034373933,1.9597407028317981,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,2932,,,,,,,,,,,,,,,,0.0,0.014816811000000001,0.014816811000000001,0.000128814,0.0003993330174125731,0.014945625000000002,0.044250566999726,8794,2199,,,,0.9798703514158991,0.24493973163520583
test,windows_nonoverlap,GaGa,GaGa,29706460,29706459,1.8878652174905195,1.8887835807020958,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,9902154,,,,,,,,,,,,,,,,0.0,48.818855363000225,48.818855363000225,0.40122222500000104,1.1966725476668216,49.22007758800006,59.29844729591692,29706460,7426615,,,,0.9443917903510479,0.2360979396400648
test,windows_nonoverlap,DrMe,DrMe,6436287,6436287,1.9088255041815307,1.909703529379594,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,2145430,,,,,,,,,,,,,,,,0.0,10.993854368999997,10.993854368999997,0.08841472000000014,0.25842405488947406,11.082269088999986,13.266672799823958,6436287,1609072,,,,0.954851764689797,0.23871294117244926
test,windows_nonoverlap,EnIn,EnIn,5280618,5280618,1.9204355804278317,1.9213054229637516,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,1760207,,,,,,,,,,,,,,,,0.0,8.830030181999991,8.830030181999991,0.07265874200000004,0.21205603535054252,8.902688924,10.695988848116581,5280618,1320155,,,,0.9606527114818758,0.24016317787046895
test,windows_nonoverlap,PlFa,PlFa,1797343,1797342,1.8392521140047913,1.8401083377565315,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,599115,,,,,,,,,,,,,,,,0.0,2.9909668760000017,2.9909668760000017,0.024496644999999994,0.07164556183852255,3.015463520999998,3.637509830872528,1797343,449336,,,,0.9200541688782657,0.23001341424536106
test,windows_nonoverlap,HePy,HePy,333565,333564,1.9362662204746504,1.9370195824489453,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,111189,,,,,,,,,,,,,,,,0.0,0.558913951,0.558913951,0.004617593,0.013315005111508071,0.5635315439999998,0.6930202512290292,333565,83392,,,,0.9685097912244727,0.24212672192825985
test,windows_nonoverlap,AeCa,AeCa,318211,318210,1.9413498753893852,1.9420131359793846,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,106071,,,,,,,,,,,,,,,,0.0,0.548356764,0.548356764,0.004446454000000002,0.014097637496888638,0.5528032179999999,0.6838234015585757,318211,79553,,,,0.9710065679896923,0.2427508791336566
test,windows_nonoverlap,HaHi,HaHi,778001,777999,1.934811752511993,1.9356323080106788,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,259334,,,,,,,,,,,,,,,,0.0,1.3553825119999998,1.3553825119999998,0.010802931999999994,0.03145910816965625,1.3661854440000003,1.6324716871025136,778001,194501,,,,0.9678161540053394,0.2419534165123181
test,windows_nonoverlap,AnCa,AnCa,28437935,28437933,1.8976752297942827,1.8985500809781077,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,9479312,,,,,,,,,,,,,,,,0.0,45.88732578200019,45.88732578200019,0.38136946800000027,1.1252496353699826,46.26869524999998,55.712854011703854,28437935,7109484,,,,0.9492750404890539,0.2373187434319686
test,windows_nonoverlap,WaMe,WaMe,1828887,1828887,1.9649465714581464,1.9657769998911907,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,609630,,,,,,,,,,,,,,,,0.0,2.940500906999999,2.940500906999999,0.02490848499999999,0.07207850302802399,2.9654093920000006,3.5772014409050454,1828887,457222,,,,0.9828884999455954,0.24572212498639884
