window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
96,96000000,97000000,96000000,97000000,1000000,1672626.096799612,1.672626096799612,megabyte1,1000000
97,97000000,98000000,97000000,98000000,1000000,1577133.9266033173,1.5771339266033173,megabyte1,1000000
98,98000000,99000000,98000000,99000000,1000000,1611262.1608257294,1.6112621608257294,megabyte1,1000000
99,99000000,100000000,99000000,100000000,1000000,1671197.156012535,1.6711971560125352,megabyte1,1000000
100,100000000,101000000,100000000,101000000,1000000,1688503.6520528793,1.6885036520528793,megabyte1,1000000
101,101000000,102000000,101000000,102000000,1000000,1642831.5950183868,1.642831595018387,megabyte1,1000000
102,102000000,103000000,102000000,103000000,1000000,1607371.2901881933,1.6073712901881934,megabyte1,1000000
103,103000000,104000000,103000000,104000000,1000000,1596998.1386356354,1.5969981386356353,megabyte1,1000000
104,104000000,105000000,104000000,105000000,1000000,1635762.5969541073,1.6357625969541072,megabyte1,1000000
105,105000000,106000000,105000000,106000000,1000000,1649634.588608265,1.6496345886082648,megabyte1,1000000
106,106000000,107000000,106000000,107000000,1000000,1636800.9937803745,1.6368009937803745,megabyte1,1000000
107,107000000,108000000,107000000,108000000,1000000,1693474.639904976,1.6934746399049758,megabyte1,1000000
108,108000000,109000000,108000000,109000000,1000000,1661794.5263118744,1.6617945263118743,megabyte1,1000000
109,109000000,110000000,109000000,110000000,1000000,1592295.4130125046,1.5922954130125047,megabyte1,1000000
110,110000000,111000000,110000000,111000000,1000000,1646795.8467605114,1.6467958467605115,megabyte1,1000000
111,111000000,112000000,111000000,112000000,1000000,1663802.9910604954,1.6638029910604955,megabyte1,1000000
112,112000000,113000000,112000000,113000000,1000000,1632048.9941358566,1.6320489941358567,megabyte1,1000000
113,113000000,114000000,113000000,114000000,1000000,1676275.3305692673,1.6762753305692673,megabyte1,1000000
114,114000000,115000000,114000000,115000000,1000000,1689715.2299089432,1.689715229908943,megabyte1,1000000
115,115000000,116000000,115000000,116000000,1000000,1676079.030303955,1.676079030303955,megabyte1,1000000
116,116000000,117000000,116000000,117000000,1000000,1679241.368528366,1.679241368528366,megabyte1,1000000
117,117000000,118000000,117000000,118000000,1000000,1650821.0933537483,1.6508210933537484,megabyte1,1000000
118,118000000,119000000,118000000,119000000,1000000,1649303.3637953997,1.6493033637953998,megabyte1,1000000
119,119000000,120000000,119000000,120000000,1000000,1678900.9064092636,1.6789009064092637,megabyte1,1000000
120,120000000,121000000,120000000,121000000,1000000,1669584.7098197937,1.6695847098197938,megabyte1,1000000
121,121000000,122000000,121000000,122000000,1000000,1648694.0456154346,1.6486940456154346,megabyte1,1000000
122,122000000,123000000,122000000,123000000,1000000,1624291.7677716017,1.6242917677716018,megabyte1,1000000
123,123000000,124000000,123000000,124000000,1000000,1632982.0725841522,1.6329820725841522,megabyte1,1000000
124,124000000,125000000,124000000,125000000,1000000,1715645.3951034546,1.7156453951034545,megabyte1,1000000
125,125000000,126000000,125000000,126000000,1000000,1697394.788868904,1.697394788868904,megabyte1,1000000
126,126000000,127000000,126000000,127000000,1000000,1652723.2344584465,1.6527232344584466,megabyte1,1000000
127,127000000,128000000,127000000,128000000,1000000,1558293.349205017,1.558293349205017,megabyte1,1000000
128,128000000,129000000,128000000,129000000,1000000,1619414.97168684,1.61941497168684,megabyte1,1000000
129,129000000,130000000,129000000,130000000,1000000,1680091.6589813232,1.6800916589813233,megabyte1,1000000
130,130000000,131000000,130000000,131000000,1000000,1671166.6474981308,1.6711666474981308,megabyte1,1000000
131,131000000,132000000,131000000,132000000,1000000,1684365.9954967499,1.6843659954967498,megabyte1,1000000
132,132000000,133000000,132000000,133000000,1000000,1687113.5140080452,1.687113514008045,megabyte1,1000000
133,133000000,134000000,133000000,134000000,1000000,1673004.4596776962,1.6730044596776963,megabyte1,1000000
134,134000000,135000000,134000000,135000000,1000000,1662427.8881254196,1.6624278881254195,megabyte1,1000000
135,135000000,136000000,135000000,136000000,1000000,1685510.8955636024,1.6855108955636025,megabyte1,1000000
136,136000000,137000000,136000000,137000000,1000000,1716772.1329460144,1.7167721329460144,megabyte1,1000000
137,137000000,138000000,137000000,138000000,1000000,1696251.3480501175,1.6962513480501176,megabyte1,1000000
138,138000000,139000000,138000000,139000000,1000000,1602035.659129858,1.6020356591298581,megabyte1,1000000
139,139000000,140000000,139000000,140000000,1000000,1691043.3451328278,1.6910433451328277,megabyte1,1000000
140,140000000,141000000,140000000,141000000,1000000,1637459.7546215057,1.6374597546215057,megabyte1,1000000
141,141000000,142000000,141000000,142000000,1000000,1661773.5031080246,1.6617735031080245,megabyte1,1000000
142,142000000,143000000,142000000,143000000,1000000,1643902.8464235067,1.6439028464235068,megabyte1,1000000
143,143000000,144000000,143000000,144000000,1000000,1642667.1083126068,1.6426671083126068,megabyte1,1000000
144,144000000,145000000,144000000,145000000,1000000,1610735.0379486084,1.6107350379486085,megabyte1,1000000
145,145000000,146000000,145000000,146000000,1000000,1675783.860084772,1.675783860084772,megabyte1,1000000
146,146000000,147000000,146000000,147000000,1000000,1671860.7477941513,1.6718607477941514,megabyte1,1000000
147,147000000,148000000,147000000,148000000,1000000,1646417.9040670395,1.6464179040670395,megabyte1,1000000
148,148000000,149000000,148000000,149000000,1000000,1667789.912197113,1.6677899121971131,megabyte1,1000000
149,149000000,150000000,149000000,150000000,1000000,1652322.052014351,1.652322052014351,megabyte1,1000000
150,150000000,151000000,150000000,151000000,1000000,1572700.1142320633,1.5727001142320634,megabyte1,1000000
151,151000000,152000000,151000000,152000000,1000000,1725445.4098911285,1.7254454098911285,megabyte1,1000000
152,152000000,153000000,152000000,153000000,1000000,1654899.7785081863,1.6548997785081863,megabyte1,1000000
153,153000000,154000000,153000000,154000000,1000000,1658708.206483364,1.658708206483364,megabyte1,1000000
154,154000000,155000000,154000000,155000000,1000000,1716015.3884563446,1.7160153884563447,megabyte1,1000000
155,155000000,156000000,155000000,156000000,1000000,1711701.8167572021,1.7117018167572022,megabyte1,1000000
156,156000000,157000000,156000000,157000000,1000000,1733615.7577095032,1.7336157577095033,megabyte1,1000000
157,157000000,158000000,157000000,158000000,1000000,1674471.1352157593,1.6744711352157593,megabyte1,1000000
